V's Barcoda,Precis Barcode,Casherb,Casno,Family,Clade,Scientific Name,Taxon,Latitude Decimal,Longitude Decimal,Reference Acc
8016306,,NBG PRE BO,,Poaceae,Pentameris,Pentaschistis pseudopallescens,PentaPseud,-33.7500,19.2000,B.Galley
8016305,,BOL,,Poaceae,Pentameris,Pentaschistis pseudopallescens,PentaPseud,-33.4667,19.4333,B.Galley
8016304,,BOL,,Poaceae,Pentameris,Pentaschistis pseudopallescens,PentaPseud,-33.4667,19.4667,B.Galley
8016308,,GALLEY,,Poaceae,Pentameris,Pentaschistis pseudopallescens,PentaPseud,-33.4500,19.4364,A.Galley
8016302,,NBG,,Poaceae,Pentameris,Pentaschistis pseudopallescens,PentaPseud,-33.1833,19.3000,B.Galley
8016301,,PRE BOL,,Poaceae,Pentameris,Pentaschistis pseudopallescens,PentaPseud,-33.0667,19.0833,B.Galley
8016300,,NBG,,Poaceae,Pentameris,Pentaschistis pseudopallescens,PentaPseud,-32.9333,19.3500,B.Galley
8016322,,BOL,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-33.0500,19.0833,B.Galley
8016323,,PRE,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-33.0333,19.2833,B.Galley
8016321,,PRE BOL,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.7833,19.1500,B.Galley
8016328,,Galley,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.5083,19.1878,A.Galley
8016320,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.4833,19.1000,B.Galley
8016314,,PRE STE,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.4833,19.1500,B.Galley
8016324,,ZH,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.4764,19.1560,A.Galley
8016319,,PRE,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.4000,19.0833,B.Galley
8016315,,BOL,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.3667,19.1333,B.Galley
8016326,,GALLEY,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.3500,19.0856,A.Galley
8016312,,PRE,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.3500,19.1667,501-2000m
8016316,,PRE,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.3333,19.0667,B.Galley
8016318,,BOL,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.2667,19.0833,B.Galley
8016309,,BOL,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.2333,19.0667,B.Galley
8016327,,ZH,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.1585,19.0364,A.Galley
8016311,,BOL,,Poaceae,Pentameris,Pentaschistis pungens,PentaPunge,-32.0833,19.2167,B.Galley
8016331,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.9833,18.4000,501-2000m
8016335,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.9833,18.4167,<500m
8016343,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.9833,19.4000,B.Galley
8016333,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.9667,18.4000,501-2000m
8016334,,PRE BM,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.9500,18.4333,B.Galley
8016342,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.9333,19.0833,B.Galley
8016340,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.9000,19.2000,B.Galley
8016341,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.7667,19.1000,B.Galley
8016337,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.6833,19.1333,B.Galley
8016338,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.6167,19.0833,B.Galley
8016344,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.5667,24.7833,B.Galley
8016339,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.5333,19.1333,B.Galley
8016336,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-33.4667,19.1500,B.Galley
8016330,,BOL,,Poaceae,Pentameris,Pentaschistis pusilla,PentaPusil,-32.0833,19.2167,B.Galley
8016373,,PRE,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-34.0000,19.6667,B.Galley
8016367,,,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.9500,21.2333,B.Galley
8016377,,GALLEY,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.8833,20.8317,A.Galley
8016369,,PRE,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.7333,23.1833,B.Galley
8016358,,PRE BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.6333,19.1333,B.Galley
8016366,,STE PRE,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.6333,21.4167,B.Galley
8016359,,PRE BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.6000,19.1833,B.Galley
8016376,,GALLEY,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.6000,24.5006,A.Galley
8016360,,PRE BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.5667,19.4000,B.Galley
8016361,,PRE BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.5667,19.6000,B.Galley
8016371,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.5667,24.7833,B.Galley
8016352,,PRE BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.4833,19.4167,B.Galley
8016356,,BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.4667,19.4667,B.Galley
8016357,,BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.4333,19.4500,B.Galley
8016362,,PRE,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.3667,21.9833,B.Galley
8016368,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.3500,22.0500,B.Galley
8016349,,NBG,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.2167,19.3167,B.Galley
8016350,,BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-33.1167,19.3667,B.Galley
8016348,,BOL,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-32.9833,19.4333,B.Galley
8016347,,STE,,Poaceae,Pentameris,Pentaschistis pyrophila,PentaPyrop,-32.4833,19.1500,B.Galley
8016389,,PRE BOL,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.8500,19.1000,B.Galley
8016378,,BOL K,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.7833,18.7167,B.Galley
8016388,,BOL,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.6667,19.1500,B.Galley
8016380,,BOL,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.4000,19.1167,B.Galley
8016382,,BOL,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.3833,19.0667,B.Galley
8016390,,GALLEY,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.3800,19.0500,A.Galley
8016386,,STE PRE,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.3667,19.0667,B.Galley
8016381,,BOL,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.3667,19.1167,B.Galley
8016391,,GALLEY,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.3666,19.0656,A.Galley
8016387,,BOL,,Poaceae,Pentameris,Pentaschistis reflexa,PentaRefle,-32.3167,19.0167,B.Galley
8016475,,BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-34.0667,19.8500,B.Galley
8016473,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-34.0500,19.0167,B.Galley
8016470,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-34.0333,18.9667,501-2000m
8016467,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-34.0333,18.9833,B.Galley
8016469,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-34.0167,18.9833,501-2000m
8016471,,BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-34.0167,19.0333,B.Galley
8016474,,PRE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-34.0000,19.6667,B.Galley
8016402,,BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.9833,18.9833,B.Galley
8016401,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.9667,18.9667,B.Galley
8016400,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.9667,18.9833,B.Galley
8016435,,STE PRE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.9667,19.5167,B.Galley
8016431,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.9167,18.9833,B.Galley
8016437,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.9167,20.8667,B.Galley
8016436,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.9167,20.8833,B.Galley
8016430,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.8333,19.1667,B.Galley
8016438,,STE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.8167,20.9000,B.Galley
8016429,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.7500,19.2000,B.Galley
8016426,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.7000,19.1333,B.Galley
8016427,,NBG SAM PR,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.6667,19.1500,B.Galley
8016433,,BOL PRE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.6167,19.8833,B.Galley
8016455,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.6167,22.9000,B.Galley
8016457,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.6167,23.5333,B.Galley
8016432,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.5667,19.6000,B.Galley
8016462,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.5667,24.7833,B.Galley
8016428,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.5167,19.3667,B.Galley
8016419,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.5167,19.3833,B.Galley
8016407,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4833,19.4167,B.Galley
8016411,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4667,19.3167,B.Galley
8016418,,BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4667,19.4333,B.Galley
8016417,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4667,19.4667,B.Galley
8016476,,ZH,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4570,19.4520,A.Galley
8016408,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4500,19.3167,B.Galley
8016441,,,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4167,21.2167,B.Galley
8016454,,STE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4167,22.6833,B.Galley
8016442,,,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.4000,21.3667,B.Galley
8016424,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3833,19.6333,B.Galley
8016422,,BOL PRE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3833,19.6667,B.Galley
8016477,,ZH,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3713,19.6591,A.Galley
8016449,,PRE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3667,21.9833,B.Galley
8016423,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3500,19.6833,B.Galley
8016425,,PRE K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3500,19.8667,B.Galley
8016443,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3500,21.9667,B.Galley
8016450,,PRE K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.3500,22.0500,B.Galley
8016478,,ZH,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.2013,19.6040,A.Galley
8016404,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-33.1333,19.1833,B.Galley
8016398,,NBG PRE BO,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-32.9500,19.3500,B.Galley
8016399,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-32.9333,19.3500,B.Galley
8016395,,BOL K,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-32.4167,19.2167,B.Galley
8016393,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-32.3667,19.1500,B.Galley
8016396,,PRE,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-32.3333,19.0667,B.Galley
8016397,,BOL,,Poaceae,Pentameris,Pentaschistis rigidissima,PentaRigid,-32.2833,19.1167,B.Galley
8016516,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-34.1667,19.1167,B.Galley
8016515,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-34.0333,18.9833,501-2000m
8016512,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.5667,19.3833,B.Galley
8016514,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.5667,19.6000,B.Galley
8016518,,Galley,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.5429,19.4031,A.Galley
8016506,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.5167,19.3833,B.Galley
8016511,,STE PRE,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.5167,19.4000,B.Galley
8016497,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.4833,19.4167,B.Galley
8016500,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.4667,19.3167,B.Galley
8016505,,NBG BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.4667,19.4667,B.Galley
8016498,,NBG PRE BO,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.4500,19.3167,B.Galley
8016519,,GALLEY,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.4500,19.4344,A.Galley
8016507,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.4333,19.4500,B.Galley
8016510,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.4167,19.6667,B.Galley
8016509,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.3833,19.6333,B.Galley
8016508,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.3833,19.6667,B.Galley
8016517,,ZH,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.3764,19.6716,A.Galley
8016495,,BOL K,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.2167,19.2167,B.Galley
8016496,,NBG,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.1833,19.3000,B.Galley
8016494,,SAM,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-33.1333,19.1667,B.Galley
8016479,,PRE,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-32.7833,18.7333,B.Galley
8016493,,PRE BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-32.5333,19.2000,B.Galley
8016491,,PRE BOL K,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-32.5167,19.1500,B.Galley
8016485,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-32.3667,19.1500,B.Galley
8016484,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-32.3500,19.1667,B.Galley
8016486,,PRE,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-32.3333,19.0667,B.Galley
8016481,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp purpurasc,PentaRoseP,-32.0833,19.2167,B.Galley
8016522,,NBG PRE BO,,Poaceae,Pentameris,Pentaschistis rosea ssp rosea,PentaRoseR,-33.0667,19.0833,B.Galley
8016523,,BOL,,Poaceae,Pentameris,Pentaschistis rosea ssp rosea,PentaRoseR,-33.0167,19.0333,B.Galley
8016520,,PRE,,Poaceae,Pentameris,Pentaschistis rosea ssp rosea,PentaRoseR,-32.9833,19.0667,501-2000m
8016550,,BOL,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-33.5667,24.7833,B.Galley
8016549,,NBG PRE ST,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-33.3333,19.8667,B.Galley
8016547,,BOL,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-33.0167,19.1667,B.Galley
8016548,,PRE,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-33.0167,19.3167,B.Galley
8016543,,PRE,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.5167,19.1500,B.Galley
8016531,,BOL,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.4833,19.0833,B.Galley
8016529,,BOL,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.4833,19.1500,B.Galley
8016537,,BOL,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.4000,19.0833,B.Galley
8016552,,GALLEY,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.3833,19.0733,A.Galley
8016541,,PRE,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.3667,19.0667,B.Galley
8016530,,,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.3667,19.1167,B.Galley
8016528,,BOL,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.3667,19.1500,B.Galley
8016551,,GALLEY,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.3500,19.0733,A.Galley
8016533,,PRE,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.3333,19.0667,B.Galley
8016525,,STE,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.2833,19.1167,B.Galley
8016526,,,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.2333,19.1667,B.Galley
8016527,,STE,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-32.2000,19.2167,B.Galley
8016524,,PRE GRA,,Poaceae,Pentameris,Pentaschistis rupestris,PentaRupes,-31.7000,19.2000,501-2000m
8016554,,BOL,,Poaceae,Pentameris,Pentaschistis scandens,PentaScand,-34.7333,19.7000,B.Galley
8016557,,GALLEY,,Poaceae,Pentameris,Pentaschistis scandens,PentaScand,-34.7325,19.6719,A.Galley
8016556,,,,Poaceae,Pentameris,Pentaschistis scandens,PentaScand,-34.7000,20.0667,B.Galley
8016555,,NBG,,Poaceae,Pentameris,Pentaschistis scandens,PentaScand,-34.4667,20.4167,B.Galley
8016593,,PRE,,Poaceae,Pentameris,Pentaschistis tomentella,PentaTomen,-31.7000,19.2000,B.Galley
8016589,,BOL,,Poaceae,Pentameris,Pentaschistis tomentella,PentaTomen,-31.4000,19.0333,B.Galley
8016600,,GALLEY,,Poaceae,Pentameris,Pentaschistis tomentella,PentaTomen,-31.3725,19.0169,A.Galley
8016652,,,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.5000,20.0167,B.Galley
8016651,,STE PRE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.4500,19.4500,B.Galley
8016650,,,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.3167,18.9667,B.Galley
8016649,,STE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.2500,18.9000,B.Galley
8016644,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.2333,18.4833,B.Galley
8016646,,NBG PRE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.0833,18.3833,B.Galley
8016641,,,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.0667,18.3667,B.Galley
8016647,,B,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.0333,18.4167,501-2000m
8016653,,GRA,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.0167,24.2833,B.Galley
8016642,,BM,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-34.0000,18.4000,B.Galley
8016606,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9833,18.4167,B.Galley
8016608,,BOL PRE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9833,18.4333,B.Galley
8016619,,K,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9833,18.9667,B.Galley
8016613,,STEPRE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9833,18.9833,B.Galley
8016602,,SAM,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9667,18.4167,501-2000m
8016629,,NU,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9667,23.5667,B.Galley
8016631,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9667,24.1000,B.Galley
8016637,,GRA,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9667,24.7167,B.Galley
8016610,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9570,18.3935,501-2000m
8016604,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9541,18.4392,501-2000m
8016603,,BOL BM,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9500,18.4333,B.Galley
8016625,,"Linder, Hardy a",,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9500,21.2167,A.Galley
8016628,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9500,23.5833,B.Galley
8016638,,GRA,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9333,24.7667,B.Galley
8016639,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.9333,24.8500,B.Galley
8016615,,STE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.8833,18.9333,B.Galley
8016626,,PRE BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.8833,22.0167,B.Galley
8016627,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.8833,22.4000,B.Galley
8016640,,GRA,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.8833,24.8333,B.Galley
8016630,,PRE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.8333,23.7500,B.Galley
8016624,,STE PRE,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.8167,19.0667,B.Galley
8016623,,PRE BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.8167,19.1667,B.Galley
8016622,,NBG BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.7000,19.1167,B.Galley
8016635,,PRE BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.5667,24.7833,B.Galley
8016620,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.2167,19.0833,B.Galley
8016621,,BOL,,Poaceae,Pentameris,Pentaschistis tortuosa,PentaTortu,-33.1167,19.3667,B.Galley
8016654,,ZH,,Poaceae,Pentameris,Pentaschistis trifida,PentaTrifi,-33.2024,19.6174,A.Galley
8016678,,NBG PRE BO,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-33.7833,18.7833,B.Galley
8016677,,BOL,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-33.5833,18.6500,B.Galley
8016674,,STE,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-33.5333,18.5500,B.Galley
8016679,,Galley,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-33.4884,18.5907,A.Galley
8016673,,"Linder, Hardy a",,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-33.4833,18.5833,A.Galley
8016672,,STE PRE,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-33.0667,18.3500,B.Galley
8016665,,K B,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.8333,18.5333,B.Galley
8016671,,BOL,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.6667,19.1500,B.Galley
8016664,,PRE,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.4333,18.9333,B.Galley
8016661,,,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.3833,18.8000,B.Galley
8016660,,PRE,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.3833,18.8167,B.Galley
8016662,,,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.3000,18.7500,B.Galley
8016666,,BOL,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.2333,19.1667,B.Galley
8016656,,BOL,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.1500,19.0167,B.Galley
8016667,,PRE,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.0500,19.0667,B.Galley
8016657,,PRE,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-32.0167,18.8333,B.Galley
8016655,,PRE,,Poaceae,Pentameris,Pentaschistis triseta,PentaTrise,-31.7000,19.2000,B.Galley
8016699,,BOL,,Poaceae,Pentameris,Pentaschistis velutina,PentaVelut,-33.0833,19.2333,B.Galley
